Date,Open,High,Low,Close,Adj Close,Volume
2016-11-18,31640.000000,31760.000000,31400.000000,31720.000000,27105.738281,9460750
2016-11-21,31300.000000,32120.000000,31300.000000,31860.000000,27225.376953,8180200
2016-11-22,32140.000000,32900.000000,32000.000000,32800.000000,28028.634766,9751100
2016-11-23,33220.000000,33220.000000,32520.000000,32980.000000,28182.455078,12668600
2016-11-24,32980.000000,33040.000000,32660.000000,33000.000000,28199.544922,7757150
2016-11-25,32820.000000,33040.000000,32660.000000,33000.000000,28199.544922,6276900
2016-11-28,33000.000000,33620.000000,32800.000000,33540.000000,28660.994141,13294050
2016-11-29,33800.000000,33960.000000,33380.000000,33540.000000,28660.994141,18081300
2016-11-30,33540.000000,34940.000000,33540.000000,34920.000000,29840.240234,28535200
2016-12-01,34800.000000,35060.000000,34660.000000,34980.000000,29891.509766,15535350
2016-12-02,34480.000000,34760.000000,34140.000000,34540.000000,29515.525391,15352950
2016-12-05,34340.000000,34680.000000,34220.000000,34360.000000,29361.708984,8484600
2016-12-06,34440.000000,35200.000000,34400.000000,34960.000000,29874.421875,14001800
2016-12-07,35040.000000,35480.000000,35040.000000,35440.000000,30284.607422,9603650
2016-12-08,35980.000000,36020.000000,35520.000000,35800.000000,30592.238281,16462550
2016-12-09,35900.000000,35900.000000,35400.000000,35600.000000,30421.328125,10652450
2016-12-12,34660.000000,35360.000000,34660.000000,35040.000000,29942.789063,11414450
2016-12-13,34620.000000,35440.000000,34620.000000,35320.000000,30182.058594,11684450
2016-12-14,35560.000000,35680.000000,35280.000000,35540.000000,30370.052734,7455100
2016-12-15,34820.000000,35500.000000,34820.000000,35180.000000,30062.425781,5773550
2016-12-16,35300.000000,36020.000000,35200.000000,35860.000000,30643.503906,11747700
2016-12-19,35620.000000,36380.000000,35620.000000,35900.000000,30677.673828,5435800
2016-12-20,35920.000000,36400.000000,35840.000000,36240.000000,30968.222656,7615200
2016-12-21,36360.000000,36600.000000,36020.000000,36100.000000,30848.593750,6552100
2016-12-22,36260.000000,36300.000000,35980.000000,36180.000000,30916.955078,6354600
2016-12-23,36020.000000,36080.000000,35600.000000,35640.000000,30455.509766,8334850
2016-12-26,35600.000000,36000.000000,35560.000000,35960.000000,30728.958984,4823600
2016-12-27,35980.000000,36200.000000,35860.000000,35980.000000,30746.050781,4653450
2016-12-28,35840.000000,35980.000000,35600.000000,35760.000000,31032.423828,6662900
2016-12-29,35420.000000,36040.000000,35400.000000,36040.000000,31275.404297,7516450
2017-01-02,35980.000000,36240.000000,35880.000000,36100.000000,31327.468750,4650600
2017-01-03,36280.000000,36620.000000,36020.000000,36480.000000,31657.246094,7357650
2017-01-04,36500.000000,36520.000000,36100.000000,36160.000000,31379.541016,7971750
2017-01-05,36060.000000,36060.000000,35540.000000,35560.000000,30858.861328,10967450
2017-01-06,36180.000000,36440.000000,36040.000000,36200.000000,31414.246094,8880950
2017-01-09,36600.000000,37500.000000,36560.000000,37220.000000,32299.404297,13194900
2017-01-10,37280.000000,37400.000000,37080.000000,37240.000000,32316.751953,9099800
2017-01-11,37520.000000,38560.000000,37420.000000,38280.000000,33219.273438,12018150
2017-01-12,38000.000000,38800.000000,37980.000000,38800.000000,33670.523438,11669150
2017-01-13,38100.000000,38320.000000,37460.000000,37460.000000,32507.673828,15954450
2017-01-16,36860.000000,37820.000000,36320.000000,36660.000000,31813.437500,16611500
2017-01-17,36580.000000,37460.000000,36580.000000,36960.000000,32073.787109,8150700
2017-01-18,37040.000000,37500.000000,36620.000000,36940.000000,32056.431641,8875400
2017-01-19,37720.000000,37920.000000,37020.000000,37480.000000,32525.031250,9418900
2017-01-20,37120.000000,37420.000000,36880.000000,37200.000000,32282.052734,9185000
2017-01-23,37200.000000,38060.000000,37000.000000,38060.000000,33028.355469,8810400
2017-01-24,38120.000000,38580.000000,37880.000000,38160.000000,33115.132813,11048750
2017-01-25,38340.000000,39400.000000,38320.000000,39400.000000,34191.203125,13433850
2017-01-26,39420.000000,40000.000000,39420.000000,39900.000000,34625.097656,15214500
2017-01-31,39900.000000,39900.000000,39460.000000,39460.000000,34243.273438,17992200
2017-02-01,39540.000000,39660.000000,39040.000000,39120.000000,33948.222656,14150400
2017-02-02,39600.000000,39660.000000,39200.000000,39360.000000,34156.488281,15029300
2017-02-03,39400.000000,39500.000000,39180.000000,39460.000000,34243.273438,10386350
2017-02-06,39580.000000,39660.000000,39140.000000,39560.000000,34330.050781,8860700
2017-02-07,39560.000000,39580.000000,38760.000000,38820.000000,33687.882813,14041800
2017-02-08,38740.000000,38780.000000,38200.000000,38400.000000,33323.406250,17092950
2017-02-09,38780.000000,38840.000000,38220.000000,38400.000000,33323.406250,13694150
2017-02-10,38400.000000,38760.000000,38300.000000,38360.000000,33288.695313,11020750
2017-02-13,37740.000000,38060.000000,37720.000000,37960.000000,32941.574219,11102050
2017-02-14,37960.000000,38260.000000,37320.000000,37580.000000,32611.810547,13124150
2017-02-15,37080.000000,37960.000000,37080.000000,37720.000000,32733.310547,14191550
2017-02-16,37800.000000,38360.000000,37780.000000,38020.000000,32993.644531,10226350
2017-02-17,37560.000000,38040.000000,37280.000000,37860.000000,32854.804688,15377450
2017-02-20,38220.000000,38780.000000,38160.000000,38660.000000,33549.031250,7485800
2017-02-21,38540.000000,39560.000000,38420.000000,38940.000000,33792.027344,10562600
2017-02-22,39000.000000,39340.000000,38980.000000,39300.000000,34104.421875,8539450
2017-02-23,39020.000000,39440.000000,39020.000000,39180.000000,34000.285156,10217300
2017-02-24,38960.000000,39100.000000,38060.000000,38220.000000,33167.207031,9296850
2017-02-27,38020.000000,38140.000000,37700.000000,38060.000000,33028.355469,9033700
2017-02-28,38060.000000,38760.000000,37960.000000,38440.000000,33358.109375,15088700
2017-03-02,38420.000000,39860.000000,38420.000000,39720.000000,34468.894531,21249800
2017-03-03,39340.000000,39720.000000,39160.000000,39620.000000,34382.117188,12708700
2017-03-06,39220.000000,40220.000000,39220.000000,40080.000000,34781.308594,12234850
2017-03-07,39800.000000,40320.000000,39800.000000,40200.000000,34885.433594,10553250
2017-03-08,40200.000000,40620.000000,40140.000000,40200.000000,34885.433594,12140950
2017-03-09,40200.000000,40300.000000,40020.000000,40200.000000,34885.433594,14372250
2017-03-10,39960.000000,40420.000000,39860.000000,40180.000000,34868.093750,10227800
2017-03-13,40040.000000,40980.000000,40040.000000,40600.000000,35232.554688,7424100
2017-03-14,40620.000000,41540.000000,40500.000000,41360.000000,35892.085938,11325050
2017-03-15,40800.000000,41440.000000,40800.000000,41400.000000,35926.800781,9587850
2017-03-16,41800.000000,42180.000000,41540.000000,41840.000000,36308.621094,9933150
2017-03-17,41800.000000,42500.000000,41720.000000,42400.000000,36794.597656,12602300
2017-03-20,42000.000000,42120.000000,41740.000000,41900.000000,36360.683594,10250050
2017-03-21,41780.000000,42680.000000,41760.000000,42560.000000,36933.441406,14220150
2017-03-22,41600.000000,42460.000000,41580.000000,42460.000000,36846.664063,16427250
2017-03-23,42200.000000,42360.000000,41700.000000,41800.000000,36273.917969,15397100
2017-03-24,41600.000000,41980.000000,41080.000000,41500.000000,36013.585938,12808150
2017-03-27,41200.000000,41880.000000,41180.000000,41200.000000,35753.238281,12177650
2017-03-28,41560.000000,41840.000000,41380.000000,41480.000000,35996.222656,8216250
2017-03-29,41740.000000,41960.000000,41580.000000,41780.000000,36256.550781,10093250
2017-03-30,41880.000000,42440.000000,41880.000000,41980.000000,36552.609375,8204000
2017-03-31,41820.000000,42020.000000,41200.000000,41200.000000,35873.449219,10500300
2017-04-03,41400.000000,41720.000000,41300.000000,41440.000000,36082.417969,9579400
2017-04-04,41600.000000,42180.000000,41520.000000,42080.000000,36639.679688,12255500
2017-04-05,41900.000000,42240.000000,41700.000000,42140.000000,36691.914063,10699700
2017-04-06,42000.000000,42080.000000,41600.000000,41840.000000,36430.695313,9683400
2017-04-07,41800.000000,41820.000000,41160.000000,41600.000000,36221.726563,10021000
2017-04-10,41940.000000,41940.000000,41500.000000,41940.000000,36517.773438,7141350
2017-04-11,41940.000000,41940.000000,41580.000000,41600.000000,36221.726563,7172900
2017-04-12,41860.000000,41940.000000,41700.000000,41900.000000,36482.941406,8274900
2017-04-13,41660.000000,42460.000000,41660.000000,42420.000000,36935.714844,9040800
2017-04-14,42160.000000,42260.000000,41760.000000,42020.000000,36587.433594,5462850
2017-04-17,42000.000000,42080.000000,41520.000000,41560.000000,36186.902344,5224750
2017-04-18,41680.000000,41820.000000,41280.000000,41500.000000,36134.660156,6860650
2017-04-19,41300.000000,41420.000000,40900.000000,40900.000000,35612.238281,11762900
2017-04-20,40580.000000,40800.000000,40080.000000,40280.000000,35072.390625,21148850
2017-04-21,40480.000000,41400.000000,40480.000000,40760.000000,35490.332031,15130500
2017-04-24,41260.000000,41260.000000,40920.000000,41240.000000,35908.281250,8990150
2017-04-25,41460.000000,42740.000000,41320.000000,42700.000000,37179.523438,19299600
2017-04-26,42700.000000,42800.000000,42520.000000,42800.000000,37266.589844,14794800
2017-04-27,42700.000000,44520.000000,41960.000000,43840.000000,38172.132813,23032250
2017-04-28,45780.000000,45800.000000,44520.000000,44620.000000,38851.281250,22685700
2017-05-02,45500.000000,45500.000000,44760.000000,44900.000000,39095.093750,14068300
2017-05-04,45700.000000,45700.000000,44860.000000,45520.000000,39634.929688,13690100
2017-05-08,45520.000000,47020.000000,45340.000000,47020.000000,40941.011719,19582550
2017-05-10,46160.000000,47220.000000,45600.000000,45600.000000,39704.589844,23410950
2017-05-11,45420.000000,46180.000000,45220.000000,45500.000000,39617.527344,21277850
2017-05-12,45760.000000,46160.000000,45660.000000,45820.000000,39896.152344,9422900
2017-05-15,45620.000000,46280.000000,45620.000000,46100.000000,40139.953125,8001400
2017-05-16,46660.000000,46800.000000,46100.000000,46380.000000,40383.750000,8803750
2017-05-17,46120.000000,46640.000000,46100.000000,46340.000000,40348.925781,7424450
2017-05-18,45740.000000,46000.000000,45540.000000,45940.000000,40000.632813,11160350
2017-05-19,45640.000000,45780.000000,44720.000000,44720.000000,38938.355469,15762350
2017-05-22,45040.000000,45380.000000,44760.000000,45100.000000,39269.238281,17643550
2017-05-23,45400.000000,45580.000000,44900.000000,44920.000000,39112.503906,12607050
2017-05-24,44860.000000,45300.000000,44800.000000,44880.000000,39077.687500,8675400
2017-05-25,45160.000000,45680.000000,44800.000000,45680.000000,39774.253906,13044800
2017-05-26,45600.000000,46460.000000,45540.000000,46080.000000,40122.535156,13613650
2017-05-29,46220.000000,46400.000000,45380.000000,45620.000000,39722.011719,8739550
2017-05-30,45520.000000,45660.000000,44480.000000,44640.000000,38868.710938,12433600
2017-05-31,44580.000000,45020.000000,44400.000000,44700.000000,38920.949219,18669100
2017-06-01,44860.000000,44900.000000,44400.000000,44680.000000,38903.535156,9753500
2017-06-02,45060.000000,45960.000000,45000.000000,45960.000000,40018.050781,12488750
2017-06-05,46040.000000,46360.000000,45720.000000,45940.000000,40000.632813,7599400
2017-06-07,46500.000000,46500.000000,45240.000000,45300.000000,39443.375000,13729400
2017-06-08,45000.000000,45580.000000,45000.000000,45160.000000,39321.484375,13978750
2017-06-09,45680.000000,46440.000000,45600.000000,46100.000000,40139.953125,11732850
2017-06-12,45420.000000,45600.000000,45140.000000,45380.000000,39513.031250,10954300
2017-06-13,45140.000000,45620.000000,45140.000000,45400.000000,39530.453125,8624900
2017-06-14,45800.000000,46060.000000,45240.000000,45360.000000,39495.613281,10166700
2017-06-15,45680.000000,45920.000000,45180.000000,45680.000000,39774.253906,9657000
2017-06-16,45500.000000,45940.000000,45460.000000,45580.000000,39687.175781,17403450
2017-06-19,45580.000000,46560.000000,45560.000000,46560.000000,40540.480469,11303900
2017-06-20,47240.000000,48140.000000,47220.000000,48140.000000,41916.199219,15045000
2017-06-21,47740.000000,48120.000000,47480.000000,47480.000000,41341.535156,9973650
2017-06-22,47960.000000,48080.000000,47720.000000,47960.000000,41759.480469,11455800
2017-06-23,47600.000000,47780.000000,47420.000000,47620.000000,41463.421875,9515100
2017-06-26,47520.000000,48360.000000,47520.000000,48280.000000,42038.117188,8552800
2017-06-27,48220.000000,48400.000000,47900.000000,48300.000000,42055.535156,9616750
2017-06-28,47600.000000,48000.000000,47560.000000,47700.000000,41533.093750,9572500
2017-06-29,48040.000000,48320.000000,47940.000000,47940.000000,41864.941406,8306550
2017-06-30,47500.000000,47620.000000,47100.000000,47540.000000,41515.621094,11877550
2017-07-03,47500.000000,47780.000000,47120.000000,47220.000000,41236.175781,6805550
2017-07-04,47160.000000,47400.000000,46900.000000,47000.000000,41044.058594,7961000
2017-07-05,46820.000000,47680.000000,46780.000000,47580.000000,41550.554688,10640250
2017-07-06,48000.000000,48100.000000,47720.000000,48060.000000,41969.726563,10923050
2017-07-07,47740.000000,48120.000000,47620.000000,47860.000000,41795.074219,8131900
2017-07-10,48500.000000,48900.000000,48320.000000,48660.000000,42493.691406,10792750
2017-07-11,48640.000000,49000.000000,48280.000000,49000.000000,42790.609375,9717800
2017-07-12,49000.000000,50000.000000,48840.000000,49880.000000,43559.097656,9486150
2017-07-13,50080.000000,50940.000000,50040.000000,50560.000000,44152.917969,16034150
2017-07-14,51000.000000,51080.000000,50420.000000,50480.000000,44083.066406,8239000
2017-07-17,50900.000000,51020.000000,50520.000000,50640.000000,44222.789063,8976100
2017-07-18,50420.000000,50880.000000,50360.000000,50840.000000,44397.449219,7084450
2017-07-19,50620.000000,50820.000000,50000.000000,50740.000000,44310.109375,11157500
2017-07-20,50760.000000,51320.000000,50560.000000,51200.000000,44711.824219,8367600
2017-07-21,50860.000000,51160.000000,50520.000000,51080.000000,44607.031250,8449050
2017-07-24,50700.000000,51000.000000,50620.000000,50860.000000,44414.902344,7099750
2017-07-25,50500.000000,50760.000000,49940.000000,50000.000000,43663.886719,10810600
2017-07-26,49600.000000,50020.000000,49300.000000,49840.000000,43524.156250,11224800
2017-07-27,50000.000000,50640.000000,49560.000000,49800.000000,43489.226563,11449500
2017-07-28,49800.000000,49800.000000,47380.000000,47760.000000,41707.738281,26168300
2017-07-31,47420.000000,48240.000000,46920.000000,48200.000000,42091.984375,12701400
2017-08-01,48000.000000,48840.000000,47540.000000,48600.000000,42441.300781,11369500
2017-08-02,49200.000000,49340.000000,48600.000000,49000.000000,42790.609375,7777450
2017-08-03,49000.000000,49000.000000,47120.000000,47780.000000,41725.210938,15540800
2017-08-04,48160.000000,48180.000000,47500.000000,47700.000000,41655.359375,8359200
2017-08-07,47500.000000,48080.000000,47440.000000,47580.000000,41550.554688,7218250
2017-08-08,47980.000000,48260.000000,47480.000000,47720.000000,41672.812500,7979600
2017-08-09,47400.000000,47400.000000,46240.000000,46280.000000,40415.285156,14555400
2017-08-10,46200.000000,46320.000000,45460.000000,45900.000000,40083.453125,22986150
2017-08-11,45120.000000,45300.000000,44220.000000,44620.000000,38965.652344,25407300
2017-08-14,45120.000000,45400.000000,44720.000000,45000.000000,39297.492188,19185600
2017-08-16,46220.000000,46380.000000,46000.000000,46200.000000,40345.433594,21913650
2017-08-17,46960.000000,47300.000000,46740.000000,47040.000000,41078.984375,12415850
2017-08-18,46760.000000,47240.000000,46240.000000,46900.000000,40956.738281,10477950
2017-08-21,47240.000000,47240.000000,46580.000000,46840.000000,40904.320313,5103450
2017-08-22,46820.000000,47160.000000,46700.000000,47000.000000,41044.058594,7381750
2017-08-23,47780.000000,47780.000000,47180.000000,47480.000000,41463.230469,9384700
2017-08-24,47520.000000,47660.000000,47340.000000,47520.000000,41498.160156,8657450
2017-08-25,47880.000000,47880.000000,46720.000000,47020.000000,41061.519531,11243550
2017-08-28,47020.000000,47240.000000,45960.000000,46100.000000,40258.105469,9962100
2017-08-29,45640.000000,46080.000000,45160.000000,46080.000000,40240.648438,12623650
2017-08-30,46380.000000,46400.000000,45960.000000,46200.000000,40345.433594,7513000
2017-08-31,46220.000000,46640.000000,46000.000000,46320.000000,40450.218750,11011700
2017-09-01,46460.000000,46640.000000,46300.000000,46480.000000,40589.953125,10641700
2017-09-04,45780.000000,46360.000000,45500.000000,46040.000000,40205.718750,7943500
2017-09-05,46240.000000,46900.000000,45960.000000,46760.000000,40834.472656,11716100
2017-09-06,46760.000000,47180.000000,46700.000000,47000.000000,41044.058594,10811050
2017-09-07,47000.000000,48220.000000,47000.000000,48120.000000,42022.128906,9676500
2017-09-08,48700.000000,49180.000000,48580.000000,49080.000000,42860.468750,10893000
2017-09-11,49700.000000,50180.000000,49500.000000,49800.000000,43489.226563,10374750
2017-09-12,50200.000000,50220.000000,49140.000000,49600.000000,43314.574219,12029750
2017-09-13,49820.000000,50400.000000,49440.000000,49620.000000,43332.039063,9357000
2017-09-14,50060.000000,50320.000000,49760.000000,50300.000000,43925.875000,14204750
2017-09-15,50300.000000,50560.000000,49860.000000,50400.000000,44013.199219,10757300
2017-09-18,50540.000000,52480.000000,50520.000000,52480.000000,45829.613281,11524950
2017-09-19,52500.000000,52640.000000,51780.000000,52120.000000,45515.242188,9850400
2017-09-20,52120.000000,52500.000000,51840.000000,52220.000000,45602.558594,9292750
2017-09-21,52220.000000,52960.000000,52220.000000,52800.000000,46109.070313,8839800
2017-09-25,53000.000000,53680.000000,53000.000000,53620.000000,46825.152344,9303100
2017-09-26,53620.000000,53620.000000,53620.000000,53620.000000,46825.152344,0
2017-09-27,52000.000000,52200.000000,51500.000000,51680.000000,45131.003906,10797000
2017-09-28,52260.000000,52460.000000,51260.000000,51260.000000,44885.816406,12025450
2017-09-29,51180.000000,51620.000000,50840.000000,51280.000000,44903.328125,12909400
2017-10-10,53360.000000,53640.000000,52800.000000,52800.000000,46234.316406,20519800
2017-10-11,53600.000000,54760.000000,53340.000000,54640.000000,47845.500000,13652150
2017-10-12,54840.000000,55160.000000,54100.000000,54800.000000,47985.609375,13890700
2017-10-13,54540.000000,54840.000000,53780.000000,54000.000000,47285.089844,12601650
2017-10-16,53980.000000,54860.000000,53760.000000,53920.000000,47215.042969,9769950
2017-10-17,54020.000000,55380.000000,54000.000000,54800.000000,47985.609375,10607800
2017-10-18,54820.000000,55240.000000,54040.000000,54760.000000,47950.593750,10110750
2017-10-19,54700.000000,54700.000000,52980.000000,52980.000000,46391.941406,12108700
2017-10-20,52800.000000,54100.000000,52800.000000,53840.000000,47144.992188,8027050
2017-10-23,54600.000000,54640.000000,54000.000000,54300.000000,47547.781250,8311050
2017-10-24,54700.000000,54780.000000,54040.000000,54040.000000,47320.117188,5806050
2017-10-25,54040.000000,54420.000000,53700.000000,53900.000000,47197.535156,5882850
2017-10-26,53720.000000,53900.000000,52400.000000,52400.000000,45884.054688,9776550
2017-10-27,52400.000000,53320.000000,52140.000000,53080.000000,46479.492188,7392500
2017-10-30,53780.000000,54320.000000,53700.000000,54040.000000,47320.117188,8196150
2017-10-31,54060.000000,55440.000000,53500.000000,55080.000000,48230.800781,13381550
2017-11-01,57500.000000,57500.000000,56180.000000,57220.000000,50104.687500,14510250
2017-11-02,57500.000000,57520.000000,56760.000000,57060.000000,49964.582031,10721050
2017-11-03,57060.000000,57140.000000,55860.000000,56380.000000,49369.136719,9935800
2017-11-06,56380.000000,56500.000000,55340.000000,56380.000000,49369.136719,9000950
2017-11-07,56380.000000,56920.000000,55860.000000,56100.000000,49123.960938,7464550
2017-11-08,56100.000000,57060.000000,55860.000000,56760.000000,49701.898438,8520200
2017-11-09,56920.000000,56920.000000,55900.000000,56340.000000,49334.113281,11994050
2017-11-10,55800.000000,56540.000000,55780.000000,56400.000000,49386.656250,6748800
2017-11-13,56400.000000,56800.000000,56100.000000,56380.000000,49369.136719,8806650
2017-11-14,56380.000000,56740.000000,55920.000000,55920.000000,48966.335938,6725000
2017-11-15,55920.000000,56320.000000,55320.000000,55340.000000,48458.460938,8816950
2017-11-16,55440.000000,56000.000000,55400.000000,55780.000000,48843.750000,7640700
2017-11-17,56400.000000,56880.000000,55820.000000,55820.000000,48878.777344,10733150
2017-11-20,55900.000000,55980.000000,55200.000000,55200.000000,48335.871094,9472750
2017-11-21,55400.000000,55840.000000,55280.000000,55280.000000,48405.917969,10324700
2017-11-22,55980.000000,56200.000000,55620.000000,55960.000000,49001.367188,7952950
2017-11-23,55960.000000,55980.000000,55020.000000,55300.000000,48423.433594,6272900
2017-11-24,55300.000000,55500.000000,55180.000000,55460.000000,48563.546875,4536200
2017-11-27,55360.000000,55360.000000,52640.000000,52640.000000,46094.214844,18128900
2017-11-28,52700.000000,53280.000000,51720.000000,53280.000000,46654.625000,13499400
2017-11-29,53200.000000,53240.000000,52500.000000,52600.000000,46059.179688,9590250
2017-11-30,50800.000000,51860.000000,50200.000000,50800.000000,44483.011719,29634150
2017-12-01,50800.000000,51780.000000,50800.000000,50840.000000,44518.042969,12868600
2017-12-04,50840.000000,51340.000000,50020.000000,51340.000000,44955.867188,14865050
2017-12-05,50600.000000,51300.000000,50280.000000,51260.000000,44885.816406,9326550
2017-12-06,51260.000000,51560.000000,50020.000000,50020.000000,43800.011719,10889200
2017-12-07,50040.000000,50980.000000,50020.000000,50740.000000,44430.472656,11065600
2017-12-08,51360.000000,52000.000000,51040.000000,52000.000000,45533.796875,11290450
2017-12-11,52000.000000,52040.000000,51500.000000,51780.000000,45341.152344,8125850
2017-12-12,51820.000000,52100.000000,51660.000000,52100.000000,45621.359375,8765050
2017-12-13,52100.000000,52100.000000,51100.000000,51320.000000,44938.347656,11333700
2017-12-14,51320.000000,52280.000000,51060.000000,51060.000000,44710.687500,20310400
2017-12-15,51240.000000,51480.000000,50520.000000,50620.000000,44325.394531,14928550
2017-12-18,50620.000000,51240.000000,50620.000000,51200.000000,44833.273438,7350250
2017-12-19,51540.000000,52080.000000,51520.000000,51560.000000,45148.507813,11978600
2017-12-21,51000.000000,51060.000000,49100.000000,49140.000000,43029.437500,15624300
2017-12-22,49400.000000,49960.000000,49240.000000,49700.000000,43519.804688,11199650
2017-12-26,49760.000000,50100.000000,48200.000000,48200.000000,42206.324219,16039850
2017-12-27,48960.000000,49560.000000,48460.000000,49360.000000,43611.136719,10743600
2017-12-28,49560.000000,50960.000000,49500.000000,50960.000000,45024.792969,8985450
2018-01-02,51380.000000,51400.000000,50780.000000,51020.000000,45077.796875,8474250
2018-01-03,52540.000000,52560.000000,51420.000000,51620.000000,45607.921875,10013500
2018-01-04,52120.000000,52180.000000,50640.000000,51080.000000,45130.816406,11695450
2018-01-05,51300.000000,52120.000000,51200.000000,52120.000000,46049.683594,9481150
2018-01-08,52400.000000,52520.000000,51500.000000,52020.000000,45961.332031,8383650
2018-01-09,51460.000000,51720.000000,49980.000000,50400.000000,44530.015625,18013600
2018-01-10,50500.000000,50520.000000,48640.000000,48840.000000,43151.707031,18566800
2018-01-11,48200.000000,49260.000000,48020.000000,48240.000000,42621.585938,25123800
2018-01-12,48240.000000,48480.000000,46760.000000,48200.000000,42586.246094,27270450
2018-01-15,48800.000000,48980.000000,47920.000000,48540.000000,42886.640625,10096000
2018-01-16,48760.000000,50140.000000,48620.000000,50000.000000,44176.605469,20389650
2018-01-17,50020.000000,50020.000000,49060.000000,49620.000000,43840.855469,11053050
2018-01-18,50020.000000,50640.000000,49820.000000,49900.000000,44088.250000,14848850
2018-01-19,50380.000000,50380.000000,49040.000000,49320.000000,43575.808594,9219950
2018-01-22,48640.000000,48680.000000,47960.000000,48240.000000,42621.585938,12520900
2018-01-23,48660.000000,49160.000000,48300.000000,49160.000000,43434.437500,13532700
2018-01-24,48860.000000,49700.000000,48560.000000,49340.000000,43593.472656,9550500
2018-01-25,49220.000000,50360.000000,49160.000000,50260.000000,44406.316406,11160350
2018-01-26,50500.000000,50780.000000,49840.000000,50780.000000,44865.753906,10350100
2018-01-29,51200.000000,51480.000000,50900.000000,51220.000000,45254.515625,11838800
2018-01-30,50440.000000,50640.000000,49780.000000,49800.000000,43999.890625,12284550
2018-01-31,50020.000000,54140.000000,49600.000000,49900.000000,44088.250000,64681300
2018-02-01,50620.000000,50960.000000,49720.000000,49820.000000,44017.570313,27609450
2018-02-02,49380.000000,49400.000000,47700.000000,47700.000000,42144.476563,29260350
2018-02-05,46500.000000,48320.000000,46000.000000,47920.000000,42338.859375,28357900
2018-02-06,46600.000000,47920.000000,46580.000000,47420.000000,41897.089844,19406450
2018-02-07,48240.000000,48260.000000,45800.000000,45800.000000,40465.769531,23448050
2018-02-08,46120.000000,46620.000000,45980.000000,46000.000000,40642.480469,23251050
2018-02-09,44440.000000,45180.000000,44420.000000,44700.000000,39493.882813,17465000
2018-02-12,45100.000000,46320.000000,45040.000000,45720.000000,40395.082031,15754950
2018-02-13,46200.000000,48060.000000,46200.000000,47540.000000,42003.113281,18923250
2018-02-14,48080.000000,49100.000000,47940.000000,49000.000000,43293.074219,18905900
2018-02-19,49800.000000,49800.000000,47860.000000,48380.000000,42745.273438,15353450
2018-02-20,48040.000000,48160.000000,47220.000000,47400.000000,41879.421875,10122600
2018-02-21,47280.000000,47580.000000,46840.000000,47280.000000,41773.394531,12880200
2018-02-22,47260.000000,47260.000000,46760.000000,46760.000000,41313.957031,8869950
2018-02-23,46760.000000,47800.000000,46760.000000,47220.000000,41720.382813,12423300
2018-02-26,47280.000000,47560.000000,47080.000000,47380.000000,41861.746094,9560650
2018-02-27,48360.000000,48380.000000,47380.000000,47380.000000,41861.746094,9830550
2018-02-28,47380.000000,48100.000000,47000.000000,47060.000000,41579.023438,15162350
2018-03-02,46580.000000,46800.000000,46000.000000,46020.000000,40660.148438,13265500
2018-03-05,45820.000000,46160.000000,45080.000000,45200.000000,39935.652344,14100950
2018-03-06,45920.000000,47100.000000,45820.000000,47020.000000,41543.675781,15423350
2018-03-07,48200.000000,48900.000000,47220.000000,48620.000000,42957.320313,21427050
2018-03-08,49200.000000,49480.000000,48080.000000,49200.000000,43469.773438,19463650
2018-03-09,49440.000000,50540.000000,49240.000000,49740.000000,43946.882813,14304400
2018-03-12,50560.000000,50780.000000,49580.000000,49740.000000,43946.882813,8688950
2018-03-13,50760.000000,51660.000000,50360.000000,51660.000000,45643.269531,20098700
2018-03-14,51020.000000,52000.000000,51000.000000,51760.000000,45731.621094,12713250
2018-03-15,52000.000000,52020.000000,51020.000000,51540.000000,45537.246094,8882450
2018-03-16,51220.000000,51420.000000,50240.000000,51140.000000,45183.828125,12184900
2018-03-19,50620.000000,51340.000000,50440.000000,50740.000000,44830.421875,8218850
2018-03-20,50700.000000,51200.000000,50100.000000,51200.000000,45236.839844,8193250
2018-03-21,51780.000000,51780.000000,51060.000000,51060.000000,45113.148438,8905200
2018-03-22,51060.000000,51780.000000,51040.000000,51780.000000,45749.281250,8454100
2018-03-23,50340.000000,50720.000000,49600.000000,49720.000000,43929.207031,14854950
2018-03-26,49420.000000,50280.000000,49040.000000,50280.000000,44423.988281,10057750
2018-03-27,50320.000000,50460.000000,49080.000000,49980.000000,44158.929688,11874000
2018-03-28,49100.000000,49100.000000,48340.000000,48700.000000,43028.011719,15159450
2018-03-29,48700.000000,49560.000000,48320.000000,49040.000000,43645.667969,10067000
2018-03-30,49080.000000,49900.000000,49080.000000,49220.000000,43805.875000,7777100
2018-04-02,49000.000000,49220.000000,48500.000000,48540.000000,43200.664063,7115650
2018-04-03,47880.000000,48140.000000,47280.000000,48120.000000,42826.863281,12768250
2018-04-04,48160.000000,48260.000000,46920.000000,46920.000000,41758.867188,12384200
2018-04-05,47400.000000,49380.000000,47340.000000,48740.000000,43378.664063,13245600
2018-04-06,48000.000000,48580.000000,47400.000000,48400.000000,43076.066406,12532700
2018-04-09,48260.000000,49440.000000,48200.000000,49200.000000,43788.070313,9950400
2018-04-10,48540.000000,49220.000000,48040.000000,48880.000000,43503.269531,10984350
2018-04-11,49900.000000,49900.000000,48600.000000,48860.000000,43485.472656,10051100
